dataset,regime,noise_type,noise_rate,seed,alpha,baseline_name,canonical_baseline_name,baseline_equivalence,method_family,method_source,gamma,score_name,threshold,threshold_direction,prop_n,prop_k,prop_coverage,prop_risk,cert_n,cert_k,cert_risk_ucb,cert_coverage_lcb,certified,certified_coverage_at_alpha,test_coverage,test_risk,delta_total,delta_risk,delta_coverage,delta_allocation,certificate_scope,n_certified_candidates,delta_risk_per_row,delta_coverage_per_row,reason,uses_test_for_selection,uses_certification_for_selection,selection_correction,is_primary_srcc,test_looks_good_but_not_certified,coverage_collapse,run_dir,model,epochs,delta,cert_risk_emp,cert_coverage_emp,test_n,test_k,test_accuracy_all,zero_error_min_cert_n,cert_n_minus_zero_error_min_n
cifar100,clean,symmetric,0.0,2,0.1,clean_trained_upper_bound,clean_trained_upper_bound,,reference,reused_from_clean_upper_bound,0.7,margin,0.7490220936700824,>=,1631,114,0.6524,0.0698957694665849,1650,121,0.0881887463360571,0.6394320046953513,True,0.6394320046953513,0.6645,0.0711813393528969,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,False,False,False,runs/srcc_cifar100_clean_seed2,resnet18,120,0.0166666666666666,0.0733333333333333,0.66,6645.0,473.0,0.7705,39.0,1611.0
cifar100,clean,symmetric,0.0,2,0.1,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,546,1.0,0.2184,2500,590,0.2503942494534368,0.99880242475684,False,0.0,1.0,0.2295,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_clean_seed2,resnet18,120,,,,,,,,
cifar100,clean,symmetric,0.0,2,0.1,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,margin,0.7703350318065232,>=,1606,110,0.6424,0.0684931506849315,1636,113,0.0965708156901001,0.6166054974460249,True,0.6166054974460249,0.6542,0.0674105778049526,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,certified,False,True,bonferroni,False,False,False,runs/srcc_cifar100_clean_seed2,resnet18,120,5e-05,0.0690709046454767,0.6544,6542.0,441.0,0.7705,94.0,1542.0
cifar100,clean,symmetric,0.0,2,0.1,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,msp,0.6558339078758824,>=,1895,189,0.758,0.0997361477572559,1864,208,0.1243081708761491,0.7308635409454829,False,0.0,0.7507,0.1052351138936992,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_clean_seed2,resnet18,120,0.05,0.111587982832618,0.7456,7507.0,790.0,0.7705,29.0,1835.0
cifar100,clean,symmetric,0.0,2,0.1,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,msp,0.6558339078758824,>=,1895,189,0.758,0.0997361477572559,1864,208,0.1280867903465029,0.7265386514490957,False,0.0,0.7507,0.1052351138936992,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_clean_seed2,resnet18,120,0.0166666666666666,0.111587982832618,0.7456,7507.0,790.0,0.7705,39.0,1825.0
cifar100,clean,symmetric,0.0,2,0.1,srcc_main,srcc_main,,srcc,reused_from_baseline_report,0.7,margin,0.7490220936700824,>=,1631,114,0.6524,0.0698957694665849,1650,121,0.0881887463360571,0.6394320046953513,True,0.6394320046953513,0.6645,0.0711813393528969,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,True,False,False,runs/srcc_cifar100_clean_seed2,resnet18,120,0.0166666666666666,0.0733333333333333,0.66,6645.0,473.0,0.7705,39.0,1611.0
cifar100,clean,symmetric,0.0,2,0.1,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,msp,0.6558339078758824,>=,1895,189,0.758,0.0997361477572559,1864,208,0.1243081708761491,0.7308635409454829,False,0.0,0.7507,0.1052351138936992,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_clean_seed2,resnet18,120,0.05,0.111587982832618,0.7456,7507.0,790.0,0.7705,29.0,1835.0
cifar100,sym35,symmetric,0.35,0,0.05,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,1133,1.0,0.4532,2500,1253,0.5178411828964915,0.99880242475684,False,0.0,1.0,0.4668,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_sym35_seed0,resnet18,120,,,,,,,,
cifar100,sym35,symmetric,0.35,0,0.05,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,entropy,0.8723286043037831,<=,2500,1133,1.0,0.4532,2500,1253,0.5402372496958894,0.9960464409536964,False,0.0,1.0,0.4668,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,high_cert_error_ucb,False,True,bonferroni,False,False,True,runs/srcc_cifar100_sym35_seed0,resnet18,120,5e-05,0.5012,1.0,10000.0,4668.0,0.5332,194.0,2306.0
cifar100,sym35,symmetric,0.35,0,0.05,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,margin,0.9863133300415484,>=,377,18,0.1508,0.0477453580901856,341,20,0.0840878125545965,0.1252286123804993,False,0.0,0.1529,0.066710268149117,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_sym35_seed0,resnet18,120,0.05,0.0586510263929618,0.1364,1529.0,102.0,0.5332,59.0,282.0
cifar100,sym35,symmetric,0.35,0,0.05,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,margin,0.9863133300415484,>=,377,18,0.1508,0.0477453580901856,341,20,0.0918906159012731,0.1220923093240026,False,0.0,0.1529,0.066710268149117,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_sym35_seed0,resnet18,120,0.0166666666666666,0.0586510263929618,0.1364,1529.0,102.0,0.5332,80.0,261.0
cifar100,sym35,symmetric,0.35,0,0.05,srcc_main,srcc_main,,srcc,reused_from_baseline_report,1.0,margin,0.9863133300415484,>=,377,18,0.1508,0.0477453580901856,341,20,0.0918906159012731,0.1220923093240026,False,0.0,0.1529,0.066710268149117,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,True,False,True,runs/srcc_cifar100_sym35_seed0,resnet18,120,0.0166666666666666,0.0586510263929618,0.1364,1529.0,102.0,0.5332,80.0,261.0
cifar100,sym35,symmetric,0.35,0,0.05,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,margin,0.9863133300415484,>=,377,18,0.1508,0.0477453580901856,341,20,0.0840878125545965,0.1252286123804993,False,0.0,0.1529,0.066710268149117,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_sym35_seed0,resnet18,120,0.05,0.0586510263929618,0.1364,1529.0,102.0,0.5332,59.0,282.0
cifar100,sym35,symmetric,0.35,0,0.1,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,1133,1.0,0.4532,2500,1253,0.5178411828964915,0.99880242475684,False,0.0,1.0,0.4668,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_sym35_seed0,resnet18,120,,,,,,,,
cifar100,sym35,symmetric,0.35,0,0.1,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,entropy,0.0102734586290944,<=,304,11,0.1216,0.0361842105263157,267,9,0.0984959638681707,0.0842322426692064,True,0.0842322426692064,0.124,0.0580645161290322,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,certified,False,True,bonferroni,False,False,False,runs/srcc_cifar100_sym35_seed0,resnet18,120,5e-05,0.0337078651685393,0.1068,1240.0,72.0,0.5332,94.0,173.0
cifar100,sym35,symmetric,0.35,0,0.1,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,margin,0.9112324365128758,>=,703,70,0.2812,0.0995732574679943,644,76,0.141015219935795,0.2432290200228442,False,0.0,0.2835,0.1065255731922398,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_sym35_seed0,resnet18,120,0.05,0.1180124223602484,0.2576,2835.0,302.0,0.5332,29.0,615.0
cifar100,sym35,symmetric,0.35,0,0.1,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,margin,0.9112324365128758,>=,703,70,0.2812,0.0995732574679943,644,76,0.1478818889305826,0.2391259921862272,False,0.0,0.2835,0.1065255731922398,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_sym35_seed0,resnet18,120,0.0166666666666666,0.1180124223602484,0.2576,2835.0,302.0,0.5332,39.0,605.0
cifar100,sym35,symmetric,0.35,0,0.1,srcc_main,srcc_main,,srcc,reused_from_baseline_report,0.5,margin,0.9863133300415484,>=,377,18,0.1508,0.0477453580901856,341,20,0.0918906159012731,0.1220923093240026,True,0.1220923093240026,0.1529,0.066710268149117,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,True,False,False,runs/srcc_cifar100_sym35_seed0,resnet18,120,0.0166666666666666,0.0586510263929618,0.1364,1529.0,102.0,0.5332,39.0,302.0
cifar100,sym35,symmetric,0.35,0,0.1,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,margin,0.9112324365128758,>=,703,70,0.2812,0.0995732574679943,644,76,0.141015219935795,0.2432290200228442,False,0.0,0.2835,0.1065255731922398,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_sym35_seed0,resnet18,120,0.05,0.1180124223602484,0.2576,2835.0,302.0,0.5332,29.0,615.0
cifar100,sym35,symmetric,0.35,1,0.05,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,1154,1.0,0.4616,2500,1205,0.4986472333470994,0.99880242475684,False,0.0,1.0,0.4674,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_sym35_seed1,resnet18,120,,,,,,,,
cifar100,sym35,symmetric,0.35,1,0.05,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,entropy,0.8403549100492214,<=,2500,1154,1.0,0.4616,2500,1205,0.5210927151233369,0.9960464409536964,False,0.0,0.9999,0.4673467346734673,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,high_cert_error_ucb,False,True,bonferroni,False,False,True,runs/srcc_cifar100_sym35_seed1,resnet18,120,5e-05,0.482,1.0,9999.0,4673.0,0.5326,194.0,2306.0
cifar100,sym35,symmetric,0.35,1,0.05,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,margin,0.986796670480074,>=,389,19,0.1556,0.0488431876606683,356,18,0.074058212362117,0.1310179471411251,False,0.0,0.1559,0.0577293136626042,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_sym35_seed1,resnet18,120,0.05,0.0505617977528089,0.1424,1559.0,90.0,0.5326,59.0,297.0
cifar100,sym35,symmetric,0.35,1,0.05,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,margin,0.986796670480074,>=,389,19,0.1556,0.0488431876606683,356,18,0.0812975714907501,0.1278184689579879,False,0.0,0.1559,0.0577293136626042,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_sym35_seed1,resnet18,120,0.0166666666666666,0.0505617977528089,0.1424,1559.0,90.0,0.5326,80.0,276.0
cifar100,sym35,symmetric,0.35,1,0.05,srcc_main,srcc_main,,srcc,reused_from_baseline_report,1.0,margin,0.986796670480074,>=,389,19,0.1556,0.0488431876606683,356,18,0.0812975714907501,0.1278184689579879,False,0.0,0.1559,0.0577293136626042,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,True,False,True,runs/srcc_cifar100_sym35_seed1,resnet18,120,0.0166666666666666,0.0505617977528089,0.1424,1559.0,90.0,0.5326,80.0,276.0
cifar100,sym35,symmetric,0.35,1,0.05,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,margin,0.986796670480074,>=,389,19,0.1556,0.0488431876606683,356,18,0.074058212362117,0.1310179471411251,False,0.0,0.1559,0.0577293136626042,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_sym35_seed1,resnet18,120,0.05,0.0505617977528089,0.1424,1559.0,90.0,0.5326,59.0,297.0
cifar100,sym35,symmetric,0.35,1,0.1,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,1154,1.0,0.4616,2500,1205,0.4986472333470994,0.99880242475684,False,0.0,1.0,0.4674,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_sym35_seed1,resnet18,120,,,,,,,,
cifar100,sym35,symmetric,0.35,1,0.1,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,entropy,0.0139011012599468,<=,354,17,0.1416,0.0480225988700565,332,13,0.0976717957639606,0.1077580508745569,True,0.1077580508745569,0.1447,0.0559778852798894,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,certified,False,True,bonferroni,False,False,False,runs/srcc_cifar100_sym35_seed1,resnet18,120,5e-05,0.0391566265060241,0.1328,1447.0,81.0,0.5326,94.0,238.0
cifar100,sym35,symmetric,0.35,1,0.1,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,msp,0.9344803981549296,>=,716,71,0.2864,0.0991620111731843,710,85,0.1416471246605563,0.2691581496461837,False,0.0,0.288,0.1111111111111111,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_sym35_seed1,resnet18,120,0.05,0.1197183098591549,0.284,2880.0,320.0,0.5326,29.0,681.0
cifar100,sym35,symmetric,0.35,1,0.1,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,msp,0.9344803981549296,>=,716,71,0.2864,0.0991620111731843,710,85,0.1481871262320718,0.2649108197753568,False,0.0,0.288,0.1111111111111111,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_sym35_seed1,resnet18,120,0.0166666666666666,0.1197183098591549,0.284,2880.0,320.0,0.5326,39.0,671.0
cifar100,sym35,symmetric,0.35,1,0.1,srcc_main,srcc_main,,srcc,reused_from_baseline_report,0.5,margin,0.986796670480074,>=,389,19,0.1556,0.0488431876606683,356,18,0.0812975714907501,0.1278184689579879,True,0.1278184689579879,0.1559,0.0577293136626042,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,True,False,False,runs/srcc_cifar100_sym35_seed1,resnet18,120,0.0166666666666666,0.0505617977528089,0.1424,1559.0,90.0,0.5326,39.0,317.0
cifar100,sym35,symmetric,0.35,1,0.1,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,msp,0.9344803981549296,>=,716,71,0.2864,0.0991620111731843,710,85,0.1416471246605563,0.2691581496461837,False,0.0,0.288,0.1111111111111111,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_sym35_seed1,resnet18,120,0.05,0.1197183098591549,0.284,2880.0,320.0,0.5326,29.0,681.0
cifar100,sym35,symmetric,0.35,2,0.05,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,1165,1.0,0.466,2500,1200,0.4966464684565346,0.99880242475684,False,0.0,1.0,0.4678,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_sym35_seed2,resnet18,120,,,,,,,,
cifar100,sym35,symmetric,0.35,2,0.05,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,entropy,0.8606463935221446,<=,2500,1165,1.0,0.466,2500,1200,0.519095200556104,0.9960464409536964,False,0.0,1.0,0.4678,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,high_cert_error_ucb,False,True,bonferroni,False,False,True,runs/srcc_cifar100_sym35_seed2,resnet18,120,5e-05,0.48,1.0,10000.0,4678.0,0.5322,194.0,2306.0
cifar100,sym35,symmetric,0.35,2,0.05,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,margin,0.988577072263399,>=,339,16,0.1356,0.0471976401179941,362,29,0.107623710566346,0.1333356453330409,False,0.0,0.1399,0.0586132952108649,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_sym35_seed2,resnet18,120,0.05,0.080110497237569,0.1448,1399.0,82.0,0.5322,59.0,303.0
cifar100,sym35,symmetric,0.35,2,0.05,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,margin,0.988577072263399,>=,339,16,0.1356,0.0471976401179941,362,29,0.115969257723324,0.1301114725298218,False,0.0,0.1399,0.0586132952108649,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_sym35_seed2,resnet18,120,0.0166666666666666,0.080110497237569,0.1448,1399.0,82.0,0.5322,80.0,282.0
cifar100,sym35,symmetric,0.35,2,0.05,srcc_main,srcc_main,,srcc,reused_from_baseline_report,1.0,margin,0.988577072263399,>=,339,16,0.1356,0.0471976401179941,362,29,0.115969257723324,0.1301114725298218,False,0.0,0.1399,0.0586132952108649,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,True,False,True,runs/srcc_cifar100_sym35_seed2,resnet18,120,0.0166666666666666,0.080110497237569,0.1448,1399.0,82.0,0.5322,80.0,282.0
cifar100,sym35,symmetric,0.35,2,0.05,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,margin,0.988577072263399,>=,339,16,0.1356,0.0471976401179941,362,29,0.107623710566346,0.1333356453330409,False,0.0,0.1399,0.0586132952108649,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar100_sym35_seed2,resnet18,120,0.05,0.080110497237569,0.1448,1399.0,82.0,0.5322,59.0,303.0
cifar100,sym35,symmetric,0.35,2,0.1,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,1165,1.0,0.466,2500,1200,0.4966464684565346,0.99880242475684,False,0.0,1.0,0.4678,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_sym35_seed2,resnet18,120,,,,,,,,
cifar100,sym35,symmetric,0.35,2,0.1,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,entropy,0.8606463935221446,<=,2500,1165,1.0,0.466,2500,1200,0.519095200556104,0.9960464409536964,False,0.0,1.0,0.4678,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,high_cert_error_ucb,False,True,bonferroni,False,False,True,runs/srcc_cifar100_sym35_seed2,resnet18,120,5e-05,0.48,1.0,10000.0,4678.0,0.5322,94.0,2406.0
cifar100,sym35,symmetric,0.35,2,0.1,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,entropy,0.0561630772160111,<=,618,61,0.2472,0.0987055016181229,601,64,0.1294785044437598,0.2263722967740515,False,0.0,0.2446,0.0915780866721177,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_sym35_seed2,resnet18,120,0.05,0.1064891846921797,0.2404,2446.0,224.0,0.5322,29.0,572.0
cifar100,sym35,symmetric,0.35,2,0.1,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,entropy,0.0561630772160111,<=,618,61,0.2472,0.0987055016181229,601,64,0.1363618848916696,0.222373985340078,False,0.0,0.2446,0.0915780866721177,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_sym35_seed2,resnet18,120,0.0166666666666666,0.1064891846921797,0.2404,2446.0,224.0,0.5322,39.0,562.0
cifar100,sym35,symmetric,0.35,2,0.1,srcc_main,srcc_main,,srcc,reused_from_baseline_report,1.0,entropy,0.0561630772160111,<=,618,61,0.2472,0.0987055016181229,601,64,0.1363618848916696,0.222373985340078,False,0.0,0.2446,0.0915780866721177,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,True,True,True,runs/srcc_cifar100_sym35_seed2,resnet18,120,0.0166666666666666,0.1064891846921797,0.2404,2446.0,224.0,0.5322,39.0,562.0
cifar100,sym35,symmetric,0.35,2,0.1,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,entropy,0.0561630772160111,<=,618,61,0.2472,0.0987055016181229,601,64,0.1294785044437598,0.2263722967740515,False,0.0,0.2446,0.0915780866721177,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_sym35_seed2,resnet18,120,0.05,0.1064891846921797,0.2404,2446.0,224.0,0.5322,29.0,572.0
