dataset,regime,noise_type,noise_rate,seed,alpha,gamma,score_name,requested_budget,actual_prop_size,actual_cert_size,subsample_seed,prop_n,prop_k,prop_coverage,prop_risk,cert_n,cert_k,cert_risk_ucb,cert_coverage_lcb,certified,certified_coverage_at_alpha,test_coverage,test_risk,reason,delta,delta_total,delta_risk,delta_coverage,delta_allocation,threshold,threshold_direction,cert_risk_emp,cert_coverage_emp,test_n,test_k,test_accuracy_all,certificate_scope,n_certified_candidates,zero_error_min_cert_n,cert_n_minus_zero_error_min_n,run_dir
cifar10,asym20,asymmetric,0.2,0,0.05,0.7,msp,250,250,250,1,97,3,0.388,0.030927835051546393,104,5,0.12360197249536517,0.3413313438584813,False,0.0,0.3929,0.054721303130567577,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9945669057759055,>=,0.04807692307692308,0.416,3929,215,0.8002,simultaneous_rows,3,94,10,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,1.0,msp,250,250,250,1,123,6,0.492,0.04878048780487805,127,7,0.12371837990160155,0.4307085917951357,False,0.0,0.488,0.06290983606557377,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9882002027167843,>=,0.05511811023622047,0.508,4880,307,0.8002,simultaneous_rows,3,94,33,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.5,entropy,250,250,250,1,89,2,0.356,0.02247191011235955,100,5,0.12833698620661416,0.3260522727812762,False,0.0,0.3794,0.05245123879810227,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.014805257693805581,<=,0.05,0.4,3794,199,0.8002,simultaneous_rows,3,94,6,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.7,entropy,250,250,250,1,91,3,0.364,0.03296703296703297,101,6,0.14078255688823346,0.32986446526654567,False,0.0,0.3815,0.0526867627785059,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.014968131582160265,<=,0.0594059405940594,0.404,3815,201,0.8002,simultaneous_rows,3,94,7,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,1.0,entropy,250,250,250,1,129,6,0.516,0.046511627906976744,130,7,0.12096695412928159,0.442553979321465,False,0.0,0.5063,0.06419119099348213,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.03443489241661363,<=,0.05384615384615385,0.52,5063,325,0.8002,simultaneous_rows,3,94,36,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.5,margin,250,250,250,1,94,2,0.376,0.02127659574468085,101,5,0.12711958421877584,0.32986446526654567,False,0.0,0.382,0.05549738219895288,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9910129715375173,>=,0.04950495049504951,0.404,3820,212,0.8002,simultaneous_rows,3,94,7,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.7,margin,250,250,250,1,99,3,0.396,0.030303030303030304,104,5,0.12360197249536517,0.3413313438584813,False,0.0,0.4019,0.05598407564070664,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9893802795554232,>=,0.04807692307692308,0.416,4019,225,0.8002,simultaneous_rows,3,94,10,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,1.0,margin,250,250,250,1,102,5,0.408,0.049019607843137254,107,5,0.12027359616676354,0.3528432073635474,False,0.0,0.4046,0.05610479485912012,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9890872891181541,>=,0.04672897196261682,0.428,4046,227,0.8002,simultaneous_rows,3,94,13,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.5,energy,250,250,250,1,57,1,0.228,0.017543859649122806,63,5,0.1986931022235629,0.1889179197799366,False,0.0,0.2739,0.06754289886820007,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-9.485215674851103,<=,0.07936507936507936,0.252,2739,185,0.8002,simultaneous_rows,3,94,-31,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.7,energy,250,250,250,1,74,2,0.296,0.02702702702702703,90,7,0.17192709470133222,0.2882151477643258,False,0.0,0.3571,0.07224866984038085,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-9.080990862818936,<=,0.07777777777777778,0.36,3571,258,0.8002,simultaneous_rows,3,94,-4,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,1.0,energy,250,250,250,1,84,4,0.336,0.047619047619047616,97,9,0.18685374495458942,0.31464634906180006,False,0.0,0.3817,0.07571391144878177,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-8.967553760682348,<=,0.09278350515463918,0.388,3817,289,0.8002,simultaneous_rows,3,94,3,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.5,maxlogit,250,250,250,1,57,1,0.228,0.017543859649122806,63,5,0.1986931022235629,0.1889179197799366,False,0.0,0.2714,0.06595431098010317,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,9.488581688991145,>=,0.07936507936507936,0.252,2714,179,0.8002,simultaneous_rows,3,94,-31,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.7,maxlogit,250,250,250,1,74,2,0.296,0.02702702702702703,89,7,0.17375587440446322,0.28446062874436817,False,0.0,0.3534,0.06932654216185626,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,9.077981790130462,>=,0.07865168539325842,0.356,3534,245,0.8002,simultaneous_rows,3,94,-5,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,1.0,maxlogit,250,250,250,1,104,5,0.416,0.04807692307692308,126,10,0.15583744430314866,0.426769693445772,False,0.0,0.4577,0.08149442866506446,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,8.601020920844533,>=,0.07936507936507936,0.504,4577,373,0.8002,simultaneous_rows,3,94,32,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.5,msp,250,250,250,1,123,6,0.492,0.04878048780487805,127,7,0.12371837990160155,0.4307085917951357,False,0.0,0.488,0.06290983606557377,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9882002027167843,>=,0.05511811023622047,0.508,4880,307,0.8002,simultaneous_rows,3,46,81,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.7,msp,250,250,250,1,147,10,0.588,0.06802721088435375,147,9,0.12555393159336378,0.5104985441801235,False,0.0,0.5802,0.07704239917269907,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9751925832893494,>=,0.061224489795918366,0.588,5802,447,0.8002,simultaneous_rows,3,46,101,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,1.0,msp,250,250,250,1,168,16,0.672,0.09523809523809523,166,12,0.13493423943978453,0.5881618848067701,False,0.0,0.664,0.09668674698795181,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9508554922336894,>=,0.07228915662650602,0.664,6640,642,0.8002,simultaneous_rows,3,46,120,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.5,entropy,250,250,250,1,129,6,0.516,0.046511627906976744,130,7,0.12096695412928159,0.442553979321465,False,0.0,0.5063,0.06419119099348213,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.03443489241661363,<=,0.05384615384615385,0.52,5063,325,0.8002,simultaneous_rows,3,46,84,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.7,entropy,250,250,250,1,148,10,0.592,0.06756756756756757,149,9,0.12392684636905008,0.5185854299939762,False,0.0,0.5877,0.07844138165730816,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.05735618615859114,<=,0.06040268456375839,0.596,5877,461,0.8002,simultaneous_rows,3,46,103,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,1.0,entropy,250,250,250,1,168,16,0.672,0.09523809523809523,165,12,0.1357236600132436,0.5840260234347738,False,0.0,0.6613,0.09541811583245123,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.09265885027384516,<=,0.07272727272727272,0.66,6613,631,0.8002,simultaneous_rows,3,46,119,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.5,margin,250,250,250,1,102,5,0.408,0.049019607843137254,107,5,0.12027359616676354,0.3528432073635474,False,0.0,0.4046,0.05610479485912012,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9890872891181541,>=,0.04672897196261682,0.428,4046,227,0.8002,simultaneous_rows,3,46,61,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.7,margin,250,250,250,1,147,10,0.588,0.06802721088435375,147,9,0.12555393159336378,0.5104985441801235,False,0.0,0.5715,0.0757655293088364,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9569105466085164,>=,0.061224489795918366,0.588,5715,433,0.8002,simultaneous_rows,3,46,101,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,1.0,margin,250,250,250,1,168,16,0.672,0.09523809523809523,165,12,0.1357236600132436,0.5840260234347738,False,0.0,0.6578,0.09516570386135603,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9128295796421664,>=,0.07272727272727272,0.66,6578,626,0.8002,simultaneous_rows,3,46,119,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.5,energy,250,250,250,1,84,4,0.336,0.047619047619047616,97,9,0.18685374495458942,0.31464634906180006,False,0.0,0.3817,0.07571391144878177,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-8.967553760682348,<=,0.09278350515463918,0.388,3817,289,0.8002,simultaneous_rows,3,46,51,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.7,energy,250,250,250,1,106,7,0.424,0.0660377358490566,121,10,0.16199128683119784,0.40714691104707,False,0.0,0.4509,0.08227988467509426,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-8.66466569197598,<=,0.08264462809917356,0.484,4509,371,0.8002,simultaneous_rows,3,46,75,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,1.0,energy,250,250,250,1,156,15,0.624,0.09615384615384616,165,17,0.17311180825304928,0.5840260234347738,False,0.0,0.6313,0.10882306351972121,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-7.889794560115442,<=,0.10303030303030303,0.66,6313,687,0.8002,simultaneous_rows,3,46,119,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.5,maxlogit,250,250,250,1,104,5,0.416,0.04807692307692308,126,10,0.15583744430314866,0.426769693445772,False,0.0,0.4577,0.08149442866506446,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,8.601020920844533,>=,0.07936507936507936,0.504,4577,373,0.8002,simultaneous_rows,3,46,80,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.7,maxlogit,250,250,250,1,132,9,0.528,0.06818181818181818,142,12,0.15682164708396684,0.49036847070808853,False,0.0,0.5397,0.09301463776171948,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,8.22531312266786,>=,0.08450704225352113,0.568,5397,502,0.8002,simultaneous_rows,3,46,96,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,1.0,maxlogit,250,250,250,1,154,15,0.616,0.09740259740259741,161,15,0.16214286425400287,0.5675380462564215,False,0.0,0.6231,0.10207029369282619,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,7.839702880104583,>=,0.09316770186335403,0.644,6231,636,0.8002,simultaneous_rows,3,46,115,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.5,msp,250,250,250,2,54,1,0.216,0.018518518518518517,60,2,0.13620399599516927,0.17818240115433934,False,0.0,0.2188,0.038391224862888484,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9985669464799236,>=,0.03333333333333333,0.24,2188,84,0.8002,simultaneous_rows,3,94,-34,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.7,msp,250,250,250,2,61,2,0.244,0.03278688524590164,63,2,0.13005900360342196,0.1889179197799366,False,0.0,0.234,0.03888888888888889,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.998380764370129,>=,0.031746031746031744,0.252,2340,91,0.8002,simultaneous_rows,3,94,-31,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,1.0,msp,250,250,250,2,67,3,0.268,0.04477611940298507,75,2,0.11017131277086294,0.2324920624276559,False,0.0,0.2689,0.04276682781703235,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9978443342122791,>=,0.02666666666666667,0.3,2689,115,0.8002,simultaneous_rows,3,94,-19,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.5,entropy,250,250,250,2,54,1,0.216,0.018518518518518517,63,2,0.13005900360342196,0.1889179197799366,False,0.0,0.2264,0.037985865724381625,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.00552447745682366,<=,0.031746031746031744,0.252,2264,86,0.8002,simultaneous_rows,3,94,-31,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.7,entropy,250,250,250,2,62,2,0.248,0.03225806451612903,67,2,0.12267821528800757,0.20333407209135976,False,0.0,0.2467,0.03891366031617349,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.006372114408321961,<=,0.029850746268656716,0.268,2467,96,0.8002,simultaneous_rows,3,94,-27,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,1.0,entropy,250,250,250,2,66,3,0.264,0.045454545454545456,70,2,0.11766931435766442,0.21421903729202554,False,0.0,0.2615,0.04282982791586998,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.007040058226893878,<=,0.02857142857142857,0.28,2615,112,0.8002,simultaneous_rows,3,94,-24,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.5,margin,250,250,250,2,58,1,0.232,0.017241379310344827,58,2,0.14063317921045015,0.17106368328001623,False,0.0,0.2244,0.03877005347593583,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9974597947964849,>=,0.034482758620689655,0.232,2244,87,0.8002,simultaneous_rows,3,94,-36,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.7,margin,250,250,250,2,59,2,0.236,0.03389830508474576,59,2,0.13838321448833235,0.17461912468883933,False,0.0,0.2272,0.03917253521126761,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9973955959074077,>=,0.03389830508474576,0.236,2272,89,0.8002,simultaneous_rows,3,94,-35,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,1.0,margin,250,250,250,2,64,3,0.256,0.046875,67,2,0.12267821528800757,0.20333407209135976,False,0.0,0.2446,0.040474243663123466,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.996967434406029,>=,0.029850746268656716,0.268,2446,99,0.8002,simultaneous_rows,3,94,-27,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.5,energy,250,250,250,2,19,0,0.076,0.0,17,0,0.24543749505806034,0.035388732049612494,False,0.0,0.0879,0.048919226393629126,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-10.790581494520538,<=,0.0,0.068,879,43,0.8002,simultaneous_rows,3,94,-77,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.7,energy,250,250,250,2,58,2,0.232,0.034482758620689655,59,0,0.0779390283536675,0.17461912468883933,False,0.0,0.2433,0.061241265926839296,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-9.6488835576456,<=,0.0,0.236,2433,149,0.8002,simultaneous_rows,3,94,-35,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,1.0,energy,250,250,250,2,63,3,0.252,0.047619047619047616,66,0,0.06996936608009785,0.19971942595638714,False,0.0,0.2606,0.0644666155026861,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-9.55320063323879,<=,0.0,0.264,2606,168,0.8002,simultaneous_rows,3,94,-28,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.5,maxlogit,250,250,250,2,19,0,0.076,0.0,17,0,0.24543749505806034,0.035388732049612494,False,0.0,0.0873,0.048109965635738834,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,10.793145859852508,>=,0.0,0.068,873,42,0.8002,simultaneous_rows,3,94,-77,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.7,maxlogit,250,250,250,2,58,2,0.232,0.034482758620689655,59,0,0.0779390283536675,0.17461912468883933,False,0.0,0.2409,0.0589456205894562,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,9.650616614212343,>=,0.0,0.236,2409,142,0.8002,simultaneous_rows,3,94,-35,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,1.0,maxlogit,250,250,250,2,63,3,0.252,0.047619047619047616,66,0,0.06996936608009785,0.19971942595638714,False,0.0,0.2576,0.06172360248447205,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,9.553111065811848,>=,0.0,0.264,2576,159,0.8002,simultaneous_rows,3,94,-28,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.5,msp,250,250,250,2,67,3,0.268,0.04477611940298507,75,2,0.11017131277086294,0.2324920624276559,False,0.0,0.2689,0.04276682781703235,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9978443342122791,>=,0.02666666666666667,0.3,2689,115,0.8002,simultaneous_rows,3,46,29,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.7,msp,250,250,250,2,109,7,0.436,0.06422018348623854,117,3,0.0852718374106514,0.39153488535414804,True,0.39153488535414804,0.4306,0.05875522526706921,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9926211171842813,>=,0.02564102564102564,0.468,4306,253,0.8002,simultaneous_rows,3,46,71,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,1.0,msp,250,250,250,2,186,18,0.744,0.0967741935483871,183,15,0.14331806110592415,0.6593816257951005,False,0.0,0.7322,0.1154056268779022,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.911748839788934,>=,0.08196721311475409,0.732,7322,845,0.8002,simultaneous_rows,3,46,137,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.5,entropy,250,250,250,2,66,3,0.264,0.045454545454545456,70,2,0.11766931435766442,0.21421903729202554,False,0.0,0.2615,0.04282982791586998,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.007040058226893878,<=,0.02857142857142857,0.28,2615,112,0.8002,simultaneous_rows,3,46,24,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.7,entropy,250,250,250,2,108,7,0.432,0.06481481481481481,116,3,0.08598380375358367,0.3876438929624229,True,0.3876438929624229,0.425,0.05811764705882353,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.019916100649788403,<=,0.02586206896551724,0.464,4250,247,0.8002,simultaneous_rows,3,46,70,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,1.0,entropy,250,250,250,2,194,19,0.776,0.0979381443298969,196,22,0.17724429319406154,0.7151615775180304,False,0.0,0.7752,0.12422600619195047,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.18132355796931304,<=,0.11224489795918367,0.784,7752,963,0.8002,simultaneous_rows,3,46,150,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.5,margin,250,250,250,2,64,3,0.256,0.046875,67,2,0.12267821528800757,0.20333407209135976,False,0.0,0.2446,0.040474243663123466,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.996967434406029,>=,0.029850746268656716,0.268,2446,99,0.8002,simultaneous_rows,3,46,21,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.7,margin,250,250,250,2,112,7,0.448,0.0625,119,3,0.08388268174416313,0.3993313002438386,True,0.3993313002438386,0.4373,0.058541047335924995,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9857080099262641,>=,0.025210084033613446,0.476,4373,256,0.8002,simultaneous_rows,3,46,73,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,1.0,margin,250,250,250,2,183,18,0.732,0.09836065573770492,180,14,0.13874110992451322,0.6466816160187,False,0.0,0.7139,0.11150021011346127,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.8584753532683534,>=,0.07777777777777778,0.72,7139,796,0.8002,simultaneous_rows,3,46,134,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.5,energy,250,250,250,2,63,3,0.252,0.047619047619047616,66,0,0.06996936608009785,0.19971942595638714,True,0.19971942595638714,0.2606,0.0644666155026861,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-9.55320063323879,<=,0.0,0.264,2606,168,0.8002,simultaneous_rows,3,46,20,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.7,energy,250,250,250,2,101,7,0.404,0.06930693069306931,93,7,0.1666642035208283,0.2995110458543927,False,0.0,0.3796,0.07534246575342465,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-8.980348044172095,<=,0.07526881720430108,0.372,3796,286,0.8002,simultaneous_rows,3,46,47,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,1.0,energy,250,250,250,2,104,10,0.416,0.09615384615384616,96,7,0.16171335224946096,0.31085468463465776,False,0.0,0.3986,0.07626693426994481,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-8.892051994602397,<=,0.07291666666666667,0.384,3986,304,0.8002,simultaneous_rows,3,46,50,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.5,maxlogit,250,250,250,2,63,3,0.252,0.047619047619047616,66,0,0.06996936608009785,0.19971942595638714,True,0.19971942595638714,0.2576,0.06172360248447205,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,9.553111065811848,>=,0.0,0.264,2576,159,0.8002,simultaneous_rows,3,46,20,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,0.7,maxlogit,250,250,250,2,101,7,0.404,0.06930693069306931,93,7,0.1666642035208283,0.2995110458543927,False,0.0,0.3791,0.07385914006858349,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,8.958841509411684,>=,0.07526881720430108,0.372,3791,280,0.8002,simultaneous_rows,3,46,47,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.1,1.0,maxlogit,250,250,250,2,124,12,0.496,0.0967741935483871,122,9,0.15019892913597857,0.41106190181796814,False,0.0,0.4832,0.08464403973509933,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,8.482702768383314,>=,0.07377049180327869,0.488,4832,409,0.8002,simultaneous_rows,3,46,76,runs/srcc_cifar10_asym20_seed0
cifar10,asym20,asymmetric,0.2,0,0.05,0.5,msp,250,250,250,3,32,0,0.128,0.0,28,2,0.274081707424904,0.0691026113304608,False,0.0,0.1135,0.03436123348017621,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.999498098389854,>=,0.07142857142857142,0.112,1135,39,0.8002,simultaneous_rows,3,94,-66,runs/srcc_cifar10_asym20_seed0
